Review Number, Class ID, Comment Sentiment Score, Rating 
1183, BIOL040  PO, 0.9355, 4
1184, BIOL040  PO, 0.4404, 3
1185, BIOL040  PO, -0.0772, 2
1186, BIOL040  PO, 0.9053, 4
1187, BIOL040  PO, 0.6681, 2
1188, BIOL040  PO, -0.6903, 4
1189, BIOL040  PO, 0.8218, 4
1190, BIOL040  PO, 0.9639, 5
1191, BIOL040  PO, 0.0, 4
1192, BIOL040  PO, 0.9918, 5
1193, BIOL040  PO, -0.1001, 5
1194, BIOL040  PO, 0.9399, 4
1195, BIOL040  PO, -0.5296, 4
1196, BIOL040  PO, 0.872, 4
1197, BIOL040  PO, 0.5844, 1
1198, BIOL040  PO, 0.8966, 5
1199, BIOL040  PO, 0.0232, 4
1200, BIOL040  PO, 0.9577, 5
1201, BIOL040  PO, 0.7717, 5
1202, BIOL040  PO, 0.9722, 5
1203, BIOL040  PO, 0.6705, 4
1204, BIOL040  PO, 0.7086, 3
1205, BIOL040  PO, 0.95, 3
1206, BIOL040  PO, 0.909, 5
1207, BIOL040  PO, 0.3765, 3
1208, BIOL040  PO, 0.8402, 5
1209, BIOL040  PO, 0.9013, 5
1210, BIOL040  PO, 0.918, 5
1211, BIOL040  PO, 0.9213, 5
1212, BIOL040  PO, 0.0, 4
1213, BIOL040  PO, -0.9737, 1
1214, BIOL040  PO, 0.1885, 3
1215, BIOL040  PO, 0.7371, 3
1216, BIOL107  PO, 0.25, 5
1217, BIOL107  PO, 0.9941, 5
1218, BIOL140  PO, 0.9905, 5
1219, BIOL140  PO, 0.6983, 5
1220, BIOL140  PO, 0.9748, 4
1221, BIOL140  PO, 0.9962, 4
1222, BIOL140  PO, 0.9124, 4
1223, BIOL140  PO, 0.9646, 4
1224, BIOL140  PO, 0.9805, 4
1225, BIOL140  PO, 0.7492, 4
1226, BIOL140  PO, 0.8316, 5
1227, BIOL140  PO, 0.3612, 5
1228, BIOL140  PO, 0.6674, 3
1229, BIOL140  PO, 0.9732, 5
1230, BIOL140  PO, 0.6116, 4
1231, BIOL140 LPO, 0.709, 4
1232, BIOL141L KS, 0.9558, 5
1233, BIOL160  PO, 0.997, 4
1234, BIOL160  PO, -0.4957, 2
1235, BIOL160  PO, 0.8751, 3
1236, BIOL160  PO, 0.6478, 5
1237, BIOL163  PO, 0.9785, 5
1238, BIOL163  PO, 0.9557, 4
1239, BIOL163  PO, 0.9575, 4
1240, BIOL163  PO, 0.9767, 5
1241, BIOL163  PO, 0.945, 4
1242, BIOL163  PO, 0.8622, 5
1243, BIOL163  PO, 0.9485, 5
1244, BIOL163  PO, 0.802, 4
1245, BIOL163  PO, 0.8625, 5
1246, BIOL163  PO, 0.9918, 5
1247, BIOL163  PO, 0.9972, 3
1248, BIOL163  PO, 0.6249, 5
1249, BIOL163  PO, 0.9112, 4
1250, BIOL163 LPO, 0.855, 5
1251, BIOL163 LPO, 0.9062, 5
1252, BIOL163 LPO, 0.3153, 4
1253, BIOL163 LPO, 0.6369, 5
1254, BIOL194A PO, 0.9875, 5
1255, NEUR130  PO, 0.4365, 5
1256, NEUR130  PO, 0.9786, 5
1257, NEUR130  PO, 0.9815, 5
1258, NEUR130  PO, 0.8817, 5
1259, NEUR130  PO, 0.9838, 5
1260, NEUR130  PO, 0.4588, 5
1261, CHEM001A PO, 0.4496, 3
1262, CHEM001A PO, 0.9294, 5
1263, CHEM001A PO, 0.9649, 5
1264, CHEM001A PO, -0.1879, 3
1265, CHEM001A PO, 0.9704, 4
1266, CHEM001A PO, 0.8494, 3
1267, CHEM001A PO, 0.9696, 4
1268, CHEM001A PO, -0.7172, 2
1269, CHEM001A PO, 0.5704, 4
1270, CHEM001A PO, 0.9621, 3
1271, CHEM001A PO, -0.0096, 3
1272, CHEM001A PO, 0.9611, 5
1273, CHEM001A PO, -0.1027, 5
1274, CHEM001A PO, -0.9829, 2
1275, CHEM001A PO, 0.9449, 3
1276, CHEM001A PO, 0.5413, 3
1277, CHEM001A PO, 0.7388, 5
1278, CHEM001A PO, 0.958, 5
1279, CHEM001A PO, 0.5714, 5
1280, CHEM001A PO, 0.8308, 3
1281, CHEM001A PO, 0.0, 3
1282, CHEM001A PO, 0.451, 1
1283, CHEM001A PO, 0.865, 5
1284, CHEM001A PO, -0.1761, 3
1285, CHEM001A PO, 0.8765, 3
1286, CHEM001A PO, -0.1378, 3
1287, CHEM001A PO, 0.8834, 2
1288, CHEM001A PO, 0.9534, 5
1289, CHEM001A PO, 0.8945, 5
1290, CHEM001A PO, 0.9744, 4
1291, CHEM001A PO, 0.7267, 3
1292, CHEM001A PO, 0.7543, 4
1293, CHEM001A PO, 0.9308, 4
1294, CHEM001A PO, 0.8207, 4
1295, CHEM001A PO, 0.9136, 5
1296, CHEM001A PO, -0.666, 4
1297, CHEM001A PO, 0.7346, 3
1298, CHEM001A PO, 0.4927, 4
1299, CHEM001A PO, 0.9393, 3
1300, CHEM001A PO, 0.8747, 5
1301, CHEM001A PO, 0.6249, 5
1302, CHEM001A PO, 0.9304, 4
1303, CHEM001A PO, 0.4672, 3
1304, CHEM001A PO, 0.9838, 4
1305, CHEM001A PO, 0.3716, 3
1306, CHEM001A PO, 0.7964, 5
1307, CHEM001A PO, 0.6249, 3
1308, CHEM001A PO, 0.7647, 3
1309, CHEM001A PO, 0.8304, 4
1310, CHEM001A PO, 0.8537, 3
1311, CHEM001A PO, 0.9298, 5
1312, CHEM001A PO, 0.0483, 3
1313, CHEM001A PO, -0.6723, 3
1314, CHEM001A PO, 0.9265, 4
1315, CHEM001A PO, 0.9437, 3
1316, CHEM001A PO, 0.6062, 3
1317, CHEM001A PO, 0.3502, 3
1318, CHEM001A PO, 0.9638, 3
1319, CHEM001A PO, -0.0799, 4
1320, CHEM001A PO, 0.9721, 3
1321, CHEM001A PO, 0.9747, 3
1322, CHEM001A PO, 0.945, 4
1323, CHEM001A PO, -0.0237, 3
1324, CHEM001A PO, 0.8538, 4
1325, CHEM001A PO, -0.0772, 3
1326, CHEM001A PO, 0.6369, 3
1327, CHEM001A PO, 0.9853, 4
1328, CHEM001A PO, 0.7783, 4
1329, CHEM001A PO, 0.936, 5
1330, CHEM001A PO, 0.7524, 5
1331, CHEM001A PO, 0.922, 3
1332, CHEM001A PO, 0.8957, 5
1333, CHEM001A PO, 0.5949, 3
1334, CHEM001A PO, 0.3057, 4
1335, CHEM001A PO, 0.9659, 4
1336, CHEM001A PO, 0.9378, 4
1337, CHEM001A PO, -0.5439, 3
1338, CHEM001A PO, 0.5994, 5
1339, CHEM001A PO, 0.9378, 3
1340, CHEM001A PO, 0.8098, 4
1341, CHEM001A PO, 0.9985, 5
1342, CHEM001A PO, 0.9711, 4
1343, CHEM001A PO, 0.982, 5
1344, CHEM001A PO, 0.994, 5
1345, CHEM001A PO, 0.5563, 3
1346, CHEM001A PO, -0.6014, 3
1347, CHEM001A PO, 0.4927, 3
1348, CHEM001A PO, 0.802, 3
1349, CHEM001A PO, 0.5809, 3
1350, CHEM001A PO, 0.9545, 2
1351, CHEM001A PO, 0.5338, 4
1352, CHEM001A PO, 0.2907, 4
1353, CHEM001A PO, 0.8097, 3
1354, CHEM001A PO, 0.7783, 4
1355, CHEM001A PO, 0.9857, 5
1356, CHEM001A PO, 0.9571, 3
1357, CHEM001A PO, 0.3877, 3
1358, CHEM001A PO, 0.9441, 4
1359, CHEM001A PO, 0.8268, 2
1360, CHEM001A PO, 0.9559, 4
1361, CHEM001A PO, 0.96, 2
1362, CHEM001A PO, 0.862, 5
1363, CHEM001A PO, 0.8858, 5
1364, CHEM001A PO, 0.9412, 4
1365, CHEM001A PO, -0.2609, 4
1366, CHEM001A PO, 0.9152, 4
1367, CHEM001A PO, 0.9605, 5
1368, CHEM001A PO, 0.9826, 4
1369, CHEM001A PO, 0.2495, 2
1370, CHEM001A PO, 0.8736, 3
1371, CHEM001A PO, 0.9788, 5
1372, CHEM001A PO, 0.8056, 4
1373, CHEM001A PO, 0.5849, 4
1374, CHEM001A PO, -0.7003, 3
1375, CHEM001A PO, -0.0027, 5
1376, CHEM001A PO, 0.8425, 4
1377, CHEM001A PO, 0.97, 4
1378, CHEM001A PO, 0.9753, 3
1379, CHEM001A PO, 0.9672, 2
1380, CHEM001A PO, 0.9612, 2
1381, CHEM001A PO, 0.5948, 2
1382, CHEM001A PO, 0.0, 4
1383, CHEM001A PO, 0.0, 3
1384, CHEM001A PO, 0.0, 5
1385, CHEM001A PO, 0.8724, 1
1386, CHEM001A PO, 0.8402, 4
1387, CHEM001A PO, 0.9116, 3
1388, CHEM001A PO, 0.9663, 4
1389, CHEM001A PO, 0.7587, 4
1390, CHEM001A PO, 0.7096, 2
1391, CHEM001A PO, 0.7269, 4
1392, CHEM001A PO, 0.8718, 2
1393, CHEM001A PO, 0.7308, 2
1394, CHEM001A PO, 0.8193, 3
1395, CHEM001A PO, 0.9678, 4
1396, CHEM001A PO, 0.9408, 5
1397, CHEM001A PO, 0.0, 3
1398, CHEM001A PO, 0.8176, 3
1399, CHEM001A PO, 0.7351, 3
1400, CHEM001A PO, 0.9186, 2
1401, CHEM001A PO, 0.9479, 2
1402, CHEM001A PO, 0.3847, 2
1403, CHEM001A PO, 0.9438, 4
1404, CHEM001A PO, 0.9474, 5
1405, CHEM001A PO, 0.9744, 3
1406, CHEM001A PO, -0.6894, 4
1407, CHEM001A PO, 0.9505, 4
1408, CHEM001A PO, 0.0, 5
1409, CHEM001A PO, 0.0591, 5
1410, CHEM001A PO, 0.228, 2
1411, CHEM001A PO, 0.8765, 3
1412, CHEM001A PO, 0.3497, 3
1413, CHEM001A PO, 0.0, 4
1414, CHEM001A PO, 0.8383, 4
1415, CHEM001A PO, 0.9679, 3
1416, CHEM001A PO, 0.3642, 2
1417, CHEM001A PO, 0.976, 3
1418, CHEM001A PO, 0.0, 3
1419, CHEM001A PO, 0.8989, 2
1420, CHEM001A PO, 0.8858, 3
1421, CHEM001A PO, 0.8656, 3
1422, CHEM001A PO, 0.4404, 1
1423, CHEM001ALPO, 0.989, 5
1424, CHEM001ALPO, 0.5192, 3
1425, CHEM001ALPO, 0.91, 4
1426, CHEM001ALPO, 0.4915, 3
1427, CHEM001ALPO, 0.2519, 3
1428, CHEM001ALPO, 0.9059, 5
1429, CHEM001ALPO, 0.8439, 5
1430, CHEM001ALPO, 0.8718, 4
1431, CHEM001ALPO, 0.8834, 4
1432, CHEM001ALPO, 0.5509, 5
1433, CHEM001ALPO, 0.8687, 4
1434, CHEM001ALPO, 0.7845, 3
1435, CHEM001ALPO, 0.9843, 3
1436, CHEM001ALPO, 0.9754, 5
1437, CHEM001ALPO, 0.8554, 5
1438, CHEM001ALPO, 0.9393, 5
1439, CHEM001ALPO, 0.8639, 5
1440, CHEM001ALPO, 0.9577, 4
1441, CHEM001ALPO, 0.8196, 4
1442, CHEM001ALPO, 0.6369, 4
1443, CHEM001ALPO, 0.96, 4
1444, CHEM001ALPO, 0.8977, 4
1445, CHEM001ALPO, 0.9208, 4
1446, CHEM001ALPO, 0.867, 3
1447, CHEM001ALPO, 0.5888, 4
1448, CHEM001ALPO, 0.1154, 3
1449, CHEM001ALPO, 0.7351, 4
1450, CHEM001ALPO, 0.7184, 3
1451, CHEM001ALPO, 0.9022, 4
1452, CHEM001ALPO, 0.9348, 5
1453, CHEM001ALPO, 0.9215, 4
1454, CHEM001ALPO, 0.4299, 2
1455, CHEM001ALPO, 0.6703, 4
1456, CHEM001ALPO, -0.2732, 3
1457, CHEM001ALPO, 0.9684, 5
1458, CHEM001ALPO, 0.8016, 4
1459, CHEM001ALPO, 0.6428, 4
1460, CHEM001ALPO, 0.9863, 4
1461, CHEM001ALPO, 0.9582, 5
1462, CHEM001ALPO, 0.9669, 4
1463, CHEM001ALPO, -0.8381, 1
1464, CHEM001ALPO, -0.2516, 2
1465, CHEM001ALPO, 0.9063, 4
1466, CHEM001ALPO, 0.9577, 4
1467, CHEM001ALPO, 0.9832, 4
1468, CHEM001ALPO, 0.6908, 4
1469, CHEM001ALPO, 0.9134, 3
1470, CHEM001ALPO, 0.9843, 5
1471, CHEM051  PO, 0.4581, 4
1472, CHEM051  PO, 0.9709, 5
1473, CHEM051  PO, 0.951, 5
1474, CHEM051  PO, 0.6183, 5
1475, CHEM051  PO, 0.0, 4
1476, CHEM051  PO, 0.653, 5
1477, CHEM051  PO, 0.9638, 4
1478, CHEM051  PO, 0.4977, 4
1479, CHEM051  PO, -0.4781, 4
1480, CHEM051  PO, 0.9218, 4
1481, CHEM051  PO, 0.9905, 5
1482, CHEM051  PO, 0.8712, 4
1483, CHEM051  PO, 0.3701, 5
1484, CHEM051  PO, 0.8402, 5
1485, CHEM051  PO, 0.8539, 4
1486, CHEM051  PO, 0.9501, 3
1487, CHEM051  PO, -0.1626, 3
1488, CHEM051  PO, 0.1156, 2
1489, CHEM051  PO, 0.8047, 5
1490, CHEM051  PO, 0.6997, 5
1491, CHEM051  PO, 0.5376, 3
1492, CHEM051  PO, 0.4201, 4
1493, CHEM051  PO, 0.7263, 3
1494, CHEM051  PO, 0.6545, 3
1495, CHEM051  PO, 0.9066, 4
1496, CHEM051  PO, 0.9392, 4
1497, CHEM051  PO, 0.7717, 4
1498, CHEM051  PO, 0.6423, 4
1499, CHEM051  PO, 0.9888, 5
1500, CHEM051  PO, 0.9415, 5
1501, CHEM051  PO, 0.2704, 3
1502, CHEM051  PO, -0.2023, 4
1503, CHEM051  PO, 0.9805, 3
1504, CHEM051  PO, 0.5423, 5
1505, CHEM051  PO, 0.4404, 4
1506, CHEM051  PO, 0.9051, 4
1507, CHEM051  PO, -0.3252, 3
1508, CHEM051  PO, 0.5627, 4
1509, CHEM051  PO, 0.8736, 4
1510, CHEM051  PO, 0.7175, 5
1511, CHEM051  PO, 0.9657, 4
1512, CHEM051  PO, 0.8805, 5
1513, CHEM051  PO, 0.9108, 4
1514, CHEM051  PO, 0.9052, 5
1515, CHEM051  PO, 0.9614, 4
1516, CHEM051  PO, 0.712, 4
1517, CHEM051  PO, 0.9354, 4
1518, CHEM051  PO, 0.9844, 3
1519, CHEM051  PO, 0.992, 5
1520, CHEM051  PO, 0.8702, 4
1521, CHEM051  PO, 0.9728, 4
1522, CHEM051  PO, 0.5647, 4
1523, CHEM051  PO, 0.8622, 4
1524, CHEM051  PO, 0.4215, 5
1525, CHEM051  PO, 0.836, 4
1526, CHEM051  PO, 0.9239, 4
1527, CHEM051  PO, -0.128, 4
1528, CHEM051  PO, 0.9269, 5
1529, CHEM051  PO, 0.8901, 5
1530, CHEM051  PO, 0.7089, 5
1531, CHEM051 LPO, 0.5709, 4
1532, CHEM051 LPO, 0.7156, 4
1533, CHEM051 LPO, 0.9346, 3
1534, CHEM051 LPO, 0.7199, 5
1535, CHEM051 LPO, 0.8243, 4
1536, CHEM051 LPO, 0.9762, 5
1537, CHEM051 LPO, 0.8712, 5
1538, CHEM051 LPO, 0.9484, 5
1539, CHEM051 LPO, 0.9708, 5
1540, CHEM051 LPO, 0.7759, 1
1541, CHEM051 LPO, 0.798, 4
1542, CHEM051 LPO, 0.9585, 3
1543, CHEM051 LPO, 0.765, 4
1544, CHEM051 LPO, 0.9392, 4
1545, CHEM051 LPO, 0.9657, 5
1546, CHEM051 LPO, 0.9382, 5
1547, CHEM051 LPO, 0.862, 5
1548, CHEM051 LPO, 0.9578, 4
1549, CHEM051 LPO, 0.7269, 4
1550, CHEM051 LPO, 0.9485, 4
1551, CHEM051 LPO, 0.891, 4
1552, CHEM051 LPO, 0.8397, 4
1553, CHEM051 LPO, 0.9476, 5
1554, CHEM051 LPO, 0.8936, 4
1555, CHEM051 LPO, 0.9286, 5
1556, CHEM051 LPO, 0.4215, 3
1557, CHEM051 LPO, 0.5574, 4
1558, CHEM051 LPO, 0.9312, 4
1559, CHEM051 LPO, -0.9243, 3
1560, CHEM051 LPO, -0.923, 3
1561, CHEM110A PO, 0.8151, 4
1562, CHEM110A PO, 0.9041, 5
1563, CHEM110A PO, 0.9536, 5
1564, CHEM110A PO, -0.8165, 4
1565, CHEM110A PO, 0.9734, 5
1566, CHEM110A PO, 0.9899, 5
1567, CHEM110A PO, 0.9437, 3
1568, CHEM110A PO, 0.9607, 5
1569, CHEM110A PO, 0.99, 5
1570, CHEM110A PO, 0.3832, 5
1571, CHEM110A PO, 0.7814, 5
1572, CHEM110A PO, 0.9891, 5
1573, CHEM110A PO, 0.8608, 5
1574, CHEM110A PO, 0.9948, 5
1575, CHEM110A PO, 0.9854, 5
1576, CHEM110A PO, 0.9793, 5
1577, CHEM110A PO, -0.4023, 3
1578, CHEM110A PO, 0.9906, 4
1579, CHEM110A PO, -0.2144, 5
1580, CHEM110A PO, 0.9688, 4
1581, CHEM110A PO, 0.2609, 5
1582, CHEM110A PO, 0.9101, 4
1583, CHEM110A PO, 0.9713, 5
1584, CHEM110A PO, 0.7717, 5
1585, CHEM110A PO, 0.9594, 4
1586, CHEM110A PO, 0.9039, 4
1587, CHEM110A PO, 0.9342, 3
1588, CHEM110A PO, 0.8858, 5
1589, CHEM110A PO, 0.9731, 5
1590, CHEM110A PO, 0.1644, 4
1591, CHEM110A PO, 0.6369, 5
1592, CHEM110A PO, 0.9583, 4
